# Particle/energy density (Gauss smear)
# Event=   10 Gaussian width=   1.000
# (1) time
# (2) rho                         (17)
# (3) rho_b                       (18)
# (4)  e(GeV/fm^3)                (19)
# (5)  T_xy                       (20)
# (6)  T_z                        (21)
# (7)  Lorentz invariant rho      (22)
# (8)  Lorentz invariant rho_b    (23)
# (9)  Lorentz invariant e        (24)
# (10) Lorentz invariant p        (25)
# (11) P_perp                     (26)
# (12) P_L                        (27)
# (13) Lorentz invariant T        (28)
# (14) Transeerse of F_x * x      (29)
# (15) full (F_i * i)/3           (30)
# (16) rho_s                      (31)
#   (1)       (2)       (3)       (4)        (5)      (6)        (7)        (8)        (9)        (10)       (11)      (12)      (13)      (14)      (15)       (16)     (17)       (18)       (19)       (20)       (21)       (21)
  9.9000      0.71197716      0.68257040      0.84349759      0.06488713      0.11344152      0.71197716      0.68257040      0.84349759      0.08107193      0.06488451      0.11344676      0.11386872      0.00000000      0.00000000      0.00000000       0.71197716      0.68257040      0.84349759      0.06488713      0.11344152      0.71197716      0.68257040      0.84349759      0.08107193      0.06488451      0.11344676      0.11386872      0.00000000      0.00000000      0.00000000
 10.2000      0.73990008      0.69712901      0.86768769      0.07621465      0.11472142      0.73990008      0.69712901      0.86768769      0.08905024      0.07621410      0.11472252      0.12035441      0.00000000      0.00000000      0.00000000       0.73990008      0.69712901      0.86768769      0.07621465      0.11472142      0.73990008      0.69712901      0.86768769      0.08905024      0.07621410      0.11472252      0.12035441      0.00000000      0.00000000      0.00000000
 10.5000      0.74595718      0.70461772      0.86780339      0.07405130      0.10651446      0.74595718      0.70461772      0.86780339      0.08487235      0.07405130      0.10651444      0.11377644      0.00000000      0.00000000      0.00000000       0.74595718      0.70461772      0.86780339      0.07405130      0.10651446      0.74595718      0.70461772      0.86780339      0.08487235      0.07405130      0.10651444      0.11377644      0.00000050      0.00000033      0.00000000
 10.8000      0.77223313      0.71791525      0.89311153      0.08279653      0.10596313      0.77223313      0.71791525      0.89311153      0.09051873      0.08279630      0.10596360      0.11721684      0.00000000      0.01166667      0.00000000       0.77223313      0.71791525      0.89311153      0.08279653      0.10596313      0.77223313      0.71791525      0.89311153      0.09051873      0.08279630      0.10596360      0.11721684      0.00000000      0.06633333      0.00000000
 11.1000      0.76231414      0.72730007      0.89955138      0.07557287      0.11730574      0.76231414      0.72730007      0.89955138      0.08948383      0.07557237      0.11730675      0.11738445      0.00000000      0.00000000      0.00000000       0.76231414      0.72730007      0.89955138      0.07557287      0.11730574      0.76231414      0.72730007      0.89955138      0.08948383      0.07557237      0.11730675      0.11738445      0.00000000      0.00000000      0.00000000
 11.4000      0.77259018      0.74167244      0.91228447      0.07591469      0.11212989      0.77259018      0.74167244      0.91228447      0.08798642      0.07591286      0.11213354      0.11388499      0.00000889      0.00000592      0.00000000       0.77259018      0.74167244      0.91228447      0.07591469      0.11212989      0.77259018      0.74167244      0.91228447      0.08798642      0.07591286      0.11213354      0.11388499      0.00098191      0.00065461      0.00000000
 11.7000      0.76370043      0.74879612      0.91467756      0.07775669      0.11103467      0.76370043      0.74879612      0.91467756      0.08884935      0.07775438      0.11103929      0.11634058      0.00000000      0.06666667      0.00000000       0.76370043      0.74879612      0.91467756      0.07775669      0.11103467      0.76370043      0.74879612      0.91467756      0.08884935      0.07775438      0.11103929      0.11634058      0.20000000      0.13333333      0.00000000
 12.0000      0.79159920      0.75620853      0.93419946      0.07546405      0.11916526      0.79159920      0.75620853      0.93419946      0.09003112      0.07546311      0.11916714      0.11373321      0.11200000      0.07466667      0.00000000       0.79159920      0.75620853      0.93419946      0.07546405      0.11916526      0.79159920      0.75620853      0.93419946      0.09003112      0.07546311      0.11916714      0.11373321     12.16974794      8.11316529      0.00000000
 12.3000      0.81037448      0.76024832      0.94253147      0.07259832      0.13194069      0.81037448      0.76024832      0.94253147      0.09237911      0.07259838      0.13194056      0.11399558      0.00000000      0.00000000      0.00000000       0.81037448      0.76024832      0.94253147      0.07259832      0.13194069      0.81037448      0.76024832      0.94253147      0.09237911      0.07259838      0.13194056      0.11399558      0.00000000      4.31875502      0.00000000
 12.6000      0.79554196      0.75760444      0.93793973      0.06971816      0.12914257      0.79554196      0.75760444      0.93793973      0.08952629      0.06971802      0.12914285      0.11253498     12.17693261      8.11795507      0.00000000       0.79554196      0.75760444      0.93793973      0.06971816      0.12914257      0.79554196      0.75760444      0.93793973      0.08952629      0.06971802      0.12914285      0.11253498      0.00019502      0.00013001      0.00000000
 12.9000      0.77627287      0.74693395      0.91907599      0.07145209      0.11921852      0.77627287      0.74693395      0.91907599      0.08737423      0.07145065      0.11922141      0.11255608      0.00000000      0.83896947      0.00000000       0.77627287      0.74693395      0.91907599      0.07145209      0.11921852      0.77627287      0.74693395      0.91907599      0.08737423      0.07145065      0.11922141      0.11255608      0.00000000      0.00007206      0.00000000
 13.2000      0.76039477      0.72805581      0.88812662      0.06974011      0.09907913      0.76039477      0.72805581      0.88812662      0.07951978      0.06973847      0.09908242      0.10457698      3.45340073      2.73503249      0.11535194       0.76039477      0.72805581      0.88812662      0.06974011      0.09907913      0.76039477      0.72805581      0.88812662      0.07951978      0.06973847      0.09908242      0.10457698      7.09933279      5.05897133      0.00333597
 13.5000      0.74442849      0.72115019      0.88266696      0.07091874      0.09721923      0.74442849      0.72115019      0.88266696      0.07968557      0.07091655      0.09722361      0.10704261      0.41066101      0.71666691      0.19969703       0.74442849      0.72115019      0.88266696      0.07091874      0.09721923      0.74442849      0.72115019      0.88266696      0.07968557      0.07091655      0.09722361      0.10704261      0.07526587      0.14677950      0.00347617
 13.8000      0.71912717      0.69912722      0.85331977      0.06977842      0.09373846      0.71912717      0.69912722      0.85331977      0.07776510      0.06977692      0.09374146      0.10813818      0.37103713      0.24735809      0.11326630       0.71912717      0.69912722      0.85331977      0.06977842      0.09373846      0.71912717      0.69912722      0.85331977      0.07776510      0.06977692      0.09374146      0.10813818      0.02619164      0.01746110      0.00350141
 14.1000      0.72301014      0.68293258      0.83172373      0.06715194      0.09006292      0.72301014      0.68293258      0.83172373      0.07478893      0.06715213      0.09006253      0.10344106      0.00000000      0.00000000      0.10934246       0.72301014      0.68293258      0.83172373      0.06715194      0.09006292      0.72301014      0.68293258      0.83172373      0.07478893      0.06715213      0.09006253      0.10344106      0.00000000      0.00000000      0.00337740
 14.4000      0.70274753      0.66898306      0.81857899      0.06905126      0.08834690      0.70274753      0.66898306      0.81857899      0.07548314      0.06905126      0.08834690      0.10741146      0.00000000      0.00000000      0.23748553       0.70274753      0.66898306      0.81857899      0.06905126      0.08834690      0.70274753      0.66898306      0.81857899      0.07548314      0.06905126      0.08834690      0.10741146      0.00000000      0.00000000      0.00316707
 14.7000      0.68542708      0.64602915      0.78501448      0.06542814      0.08267193      0.68542708      0.64602915      0.78501448      0.07117607      0.06542791      0.08267239      0.10384193      0.00000000      0.00067427      0.10513485       0.68542708      0.64602915      0.78501448      0.06542814      0.08267193      0.68542708      0.64602915      0.78501448      0.07117607      0.06542791      0.08267239      0.10384193      0.00000000      0.00000000      0.00319633
 15.0000      0.64830059      0.62909726      0.76108379      0.06457838      0.07576958      0.64830059      0.62909726      0.76108379      0.06830878      0.06457794      0.07577045      0.10536590      0.00000000      0.00000000      0.00000000       0.64830059      0.62909726      0.76108379      0.06457838      0.07576958      0.64830059      0.62909726      0.76108379      0.06830878      0.06457794      0.07577045      0.10536590      0.00000000      0.00000000      0.00000000
 15.3000      0.62201472      0.60617855      0.72390392      0.06320149      0.06473796      0.62201472      0.60617855      0.72390392      0.06371365      0.06320046      0.06474002      0.10243110      0.00546710      0.00367358      0.00000000       0.62201472      0.60617855      0.72390392      0.06320149      0.06473796      0.62201472      0.60617855      0.72390392      0.06371365      0.06320046      0.06474002      0.10243110      0.00478204      0.03450803      0.00000000
 15.6000      0.59255921      0.57529665      0.68200814      0.05922876      0.05538137      0.59255921      0.57529665      0.68200814      0.05794629      0.05922801      0.05538287      0.09778988      0.05014601      0.07453067      0.00000000       0.59255921      0.57529665      0.68200814      0.05922876      0.05538137      0.59255921      0.57529665      0.68200814      0.05794629      0.05922801      0.05538287      0.09778988      0.00000000      0.00000000      0.00000000
 15.9000      0.56108938      0.54831825      0.64900742      0.05646395      0.05411383      0.56108938      0.54831825      0.64900742      0.05568058      0.05646278      0.05411617      0.09923656      0.00000000      0.00000000      0.00000000       0.56108938      0.54831825      0.64900742      0.05646395      0.05411383      0.56108938      0.54831825      0.64900742      0.05568058      0.05646278      0.05411617      0.09923656      0.00000000      0.00000000      0.00000000
 16.2000      0.53529621      0.52233462      0.62141130      0.05068899      0.05494517      0.53529621      0.52233462      0.62141130      0.05210771      0.05068762      0.05494790      0.09734370      0.00000000      0.01053213      0.03784663       0.53529621      0.52233462      0.62141130      0.05068899      0.05494517      0.53529621      0.52233462      0.62141130      0.05210771      0.05068762      0.05494790      0.09734370      0.00000000      0.00000000      0.00099495
 16.5000      0.50901725      0.49152455      0.57983351      0.04593770      0.05114023      0.50901725      0.49152455      0.57983351      0.04767188      0.04593673      0.05114218      0.09365474      0.12049665      0.11636443      0.03579114       0.50901725      0.49152455      0.57983351      0.04593770      0.05114023      0.50901725      0.49152455      0.57983351      0.04767188      0.04593673      0.05114218      0.09365474      0.09396000      0.06264000      0.00084506
 16.8000      0.47803211      0.46660341      0.54852698      0.04043337      0.04615943      0.47803211      0.46660341      0.54852698      0.04234206      0.04043336      0.04615946      0.08857576      0.00000000      0.03339071      0.03368782       0.47803211      0.46660341      0.54852698      0.04043337      0.04615943      0.47803211      0.46660341      0.54852698      0.04234206      0.04043336      0.04615946      0.08857576      0.00000000      0.00000000      0.00070719
 17.1000      0.46526312      0.43975686      0.51569530      0.03880439      0.04217344      0.46526312      0.43975686      0.51569530      0.03992741      0.03880471      0.04217280      0.08581683      0.00000000      0.00000000      0.03350341       0.46526312      0.43975686      0.51569530      0.03880439      0.04217344      0.46526312      0.43975686      0.51569530      0.03992741      0.03880471      0.04217280      0.08581683      0.00000000      0.00000000      0.00067089
 17.4000      0.45240927      0.41894701      0.49296532      0.03859489      0.03549387      0.45240927      0.41894701      0.49296532      0.03756121      0.03859533      0.03549298      0.08302486      0.00000000      0.00000000      0.03357226       0.45240927      0.41894701      0.49296532      0.03859489      0.03549387      0.45240927      0.41894701      0.49296532      0.03756121      0.03859533      0.03549298      0.08302486      0.00000000      0.00000000      0.00067703
 17.7000      0.43813787      0.40005442      0.46732846      0.03823890      0.03381723      0.43813787      0.40005442      0.46732846      0.03676501      0.03823936      0.03381631      0.08391197      0.00000000      0.00000000      0.03177847       0.43813787      0.40005442      0.46732846      0.03823890      0.03381723      0.43813787      0.40005442      0.46732846      0.03676501      0.03823936      0.03381631      0.08391197      0.00000000      0.00000000      0.00062999
 18.0000      0.40272045      0.38355437      0.44462076      0.03494632      0.03166044      0.40272045      0.38355437      0.44462076      0.03385102      0.03494709      0.03165889      0.08405589      0.00000000      0.00000000      0.03032269       0.40272045      0.38355437      0.44462076      0.03494632      0.03166044      0.40272045      0.38355437      0.44462076      0.03385102      0.03494709      0.03165889      0.08405589      0.00000000      0.00000000      0.00060150
 18.3000      0.38982805      0.37214487      0.43039432      0.03306105      0.03406318      0.38982805      0.37214487      0.43039432      0.03339509      0.03306284      0.03405960      0.08566621      0.00000000      0.00000000      0.02884311       0.38982805      0.37214487      0.43039432      0.03306105      0.03406318      0.38982805      0.37214487      0.43039432      0.03339509      0.03306284      0.03405960      0.08566621      0.00000000      0.00000000      0.00058540
 18.6000      0.36437172      0.35450124      0.40624647      0.03070879      0.02868759      0.36437172      0.35450124      0.40624647      0.03003506      0.03071034      0.02868448      0.08242971      0.00000000      0.00000000      0.02685636       0.36437172      0.35450124      0.40624647      0.03070879      0.02868759      0.36437172      0.35450124      0.40624647      0.03003506      0.03071034      0.02868448      0.08242971      0.00000000      0.00000000      0.00057500
 18.9000      0.35353874      0.33736250      0.38551940      0.02998266      0.02623645      0.35353874      0.33736250      0.38551940      0.02873392      0.02998402      0.02623372      0.08127517      0.00000000      0.00000000      0.02516996       0.35353874      0.33736250      0.38551940      0.02998266      0.02623645      0.35353874      0.33736250      0.38551940      0.02873392      0.02998402      0.02623372      0.08127517      0.00000000      0.00000000      0.00055270
 19.2000      0.34421148      0.32017957      0.36217938      0.02808840      0.02396659      0.34421148      0.32017957      0.36217938      0.02671446      0.02808914      0.02396511      0.07761061      1.44551760      1.94625190 838860.82407286       0.34421148      0.32017957      0.36217938      0.02808840      0.02396659      0.34421148      0.32017957      0.36217938      0.02671446      0.02808914      0.02396511      0.07761061      0.00011130      0.00007420      0.00055698
 19.5000      0.32973166      0.30526954      0.34083740      0.02596940      0.02353536      0.32973166      0.30526954      0.34083740      0.02515805      0.02596984      0.02353448      0.07629857      0.00000000      0.00000000      0.02248084       0.32973166      0.30526954      0.34083740      0.02596940      0.02353536      0.32973166      0.30526954      0.34083740      0.02515805      0.02596984      0.02353448      0.07629857      0.00000000      0.00000000      0.00055946
 19.8000      0.32096441      0.29148057      0.32810320      0.02451614      0.02366611      0.32096441      0.29148057      0.32810320      0.02423280      0.02451662      0.02366516      0.07549996      0.00000000      0.00000000      0.02169073       0.32096441      0.29148057      0.32810320      0.02451614      0.02366611      0.32096441      0.29148057      0.32810320      0.02423280      0.02451662      0.02366516      0.07549996      0.00000000      0.00333333      0.00058401
